country,industry,ai_tool,year,age_group,company_size,avg_adoption_rate,total_dau,records_count
Australia,Transportation,Claude,2024,18-24,SME,66.005,22343,4
Australia,Transportation,Claude,2024,18-24,Startup,59.58,22462,5
Australia,Transportation,Claude,2024,25-34,Enterprise,28.31,13529,2
Australia,Transportation,Claude,2024,25-34,SME,23.08,11758,3
Australia,Transportation,Claude,2024,25-34,Startup,42.3875,32406,8
Australia,Transportation,Claude,2024,35-44,Enterprise,21.4675,11520,4
Australia,Transportation,Claude,2024,35-44,SME,61.8533333333333,16021,3
Australia,Transportation,Claude,2024,35-44,Startup,55.874,24080,5
Australia,Transportation,Claude,2024,45-54,Enterprise,46.8916666666667,33275,6
Australia,Transportation,Claude,2024,45-54,SME,48.9216666666667,16529,6
Australia,Transportation,Claude,2024,45-54,Startup,43.21,13691,3
Australia,Transportation,Claude,2024,55+,Enterprise,55.0133333333333,20006,3
Australia,Transportation,Claude,2024,55+,SME,57.2483333333333,31129,6
Australia,Transportation,Claude,2024,55+,Startup,72.876,27608,5
Australia,Transportation,Midjourney,2023,18-24,Enterprise,52.6063636363636,57615,11
Australia,Transportation,Midjourney,2023,18-24,SME,46.5485714285714,30031,7
Australia,Transportation,Midjourney,2023,18-24,Startup,61.4185714285714,79653,14
Australia,Transportation,Midjourney,2023,25-34,Enterprise,49.5527272727273,64948,11
Australia,Transportation,Midjourney,2023,25-34,SME,36.69375,38234,8
Australia,Transportation,Midjourney,2023,25-34,Startup,40.2675,68907,12
Australia,Transportation,Midjourney,2023,35-44,Enterprise,30.6193333333333,58869,15
Australia,Transportation,Midjourney,2023,35-44,SME,41.6654545454545,54319,11
Australia,Transportation,Midjourney,2023,35-44,Startup,42.305,44194,12
Australia,Transportation,Midjourney,2023,45-54,Enterprise,56.3792307692308,49906,13
Australia,Transportation,Midjourney,2023,45-54,SME,62.7554545454545,49420,11
Australia,Transportation,Midjourney,2023,45-54,Startup,36.7241666666667,56280,12
Australia,Transportation,Midjourney,2023,55+,Enterprise,39.44375,49530,8
Australia,Transportation,Midjourney,2023,55+,SME,54.0225,39787,8
Australia,Transportation,Midjourney,2023,55+,Startup,62.4746666666667,64743,15
Australia,Transportation,Midjourney,2024,18-24,Enterprise,51.1751851851852,139912,27
Australia,Transportation,Midjourney,2024,18-24,SME,56.0916666666667,104447,24
Australia,Transportation,Midjourney,2024,18-24,Startup,53.0086666666667,148992,30
Australia,Transportation,Midjourney,2024,25-34,Enterprise,47.575625,153776,32
Australia,Transportation,Midjourney,2024,25-34,SME,40.2386363636364,104333,22
Australia,Transportation,Midjourney,2024,25-34,Startup,43.4655555555556,135716,27
Australia,Transportation,Midjourney,2024,35-44,Enterprise,58.8985,108488,20
Australia,Transportation,Midjourney,2024,35-44,SME,51.4816,156601,25
Australia,Transportation,Midjourney,2024,35-44,Startup,55.515652173913,132677,23
Australia,Transportation,Midjourney,2024,45-54,Enterprise,48.0606896551724,142618,29
Australia,Transportation,Midjourney,2024,45-54,SME,61.8108,117358,25
Australia,Transportation,Midjourney,2024,45-54,Startup,39.8322580645161,153385,31
Australia,Transportation,Midjourney,2024,55+,Enterprise,46.5241379310345,162061,29
Australia,Transportation,Midjourney,2024,55+,SME,44.6438461538462,135042,26
Australia,Transportation,Midjourney,2024,55+,Startup,48.4488,133829,25
Australia,Transportation,Stable Diffusion,2023,18-24,Enterprise,57.07,37211,7
Australia,Transportation,Stable Diffusion,2023,18-24,SME,63.7433333333333,14863,3
Australia,Transportation,Stable Diffusion,2023,18-24,Startup,35.5275,21739,4
Australia,Transportation,Stable Diffusion,2023,25-34,Enterprise,22.94,4277,1
Australia,Transportation,Stable Diffusion,2023,25-34,SME,46.08125,58990,8
Australia,Transportation,Stable Diffusion,2023,25-34,Startup,51.5,16865,3
Australia,Transportation,Stable Diffusion,2023,35-44,Enterprise,61.23,31023,6
Australia,Transportation,Stable Diffusion,2023,35-44,SME,27.7157142857143,39536,7
Australia,Transportation,Stable Diffusion,2023,35-44,Startup,62.2433333333333,26433,6
Australia,Transportation,Stable Diffusion,2023,45-54,Enterprise,60.3,2975,1
Australia,Transportation,Stable Diffusion,2023,45-54,SME,83.9533333333333,13571,3
Australia,Transportation,Stable Diffusion,2023,45-54,Startup,36.383,63333,10
Australia,Transportation,Stable Diffusion,2023,55+,Enterprise,60.1957142857143,32866,7
Australia,Transportation,Stable Diffusion,2023,55+,SME,40.5525,24138,4
Australia,Transportation,Stable Diffusion,2023,55+,Startup,52.0616666666667,22114,6
Australia,Transportation,Stable Diffusion,2024,18-24,Enterprise,49.423,32977,10
Australia,Transportation,Stable Diffusion,2024,18-24,SME,60.0663636363636,51671,11
Australia,Transportation,Stable Diffusion,2024,18-24,Startup,52.53,63885,13
Australia,Transportation,Stable Diffusion,2024,25-34,Enterprise,55.0184615384615,59903,13
Australia,Transportation,Stable Diffusion,2024,25-34,SME,51.291,59253,10
Australia,Transportation,Stable Diffusion,2024,25-34,Startup,49.4375,44466,8
Australia,Transportation,Stable Diffusion,2024,35-44,Enterprise,48.938,46405,10
Australia,Transportation,Stable Diffusion,2024,35-44,SME,45.34,47567,11
Australia,Transportation,Stable Diffusion,2024,35-44,Startup,39.2255555555556,47711,9
Australia,Transportation,Stable Diffusion,2024,45-54,Enterprise,58.766875,76954,16
Australia,Transportation,Stable Diffusion,2024,45-54,SME,56.4433333333333,47841,12
Australia,Transportation,Stable Diffusion,2024,45-54,Startup,46.4384615384615,60650,13
Australia,Transportation,Stable Diffusion,2024,55+,Enterprise,52.07,69230,13
Australia,Transportation,Stable Diffusion,2024,55+,SME,53.54,52069,10
Australia,Transportation,Stable Diffusion,2024,55+,Startup,55.4746153846154,63243,13
Brazil,Agriculture,Bard,2023,18-24,Enterprise,55.438,23906,5
Brazil,Agriculture,Bard,2023,18-24,SME,96.94,5411,1
Brazil,Agriculture,Bard,2023,18-24,Startup,75.67,8772,1
Brazil,Agriculture,Bard,2023,25-34,Enterprise,29.27,10402,2
Brazil,Agriculture,Bard,2023,25-34,SME,41.295,36465,6
Brazil,Agriculture,Bard,2023,25-34,Startup,85.09,1649,1
Brazil,Agriculture,Bard,2023,35-44,Enterprise,38.49,39061,7
Brazil,Agriculture,Bard,2023,35-44,SME,41.87,20524,3
Brazil,Agriculture,Bard,2023,35-44,Startup,28.98,16908,3
Brazil,Agriculture,Bard,2023,45-54,Enterprise,44.0375,14545,4
Brazil,Agriculture,Bard,2023,45-54,SME,70.9875,21332,4
Brazil,Agriculture,Bard,2023,45-54,Startup,16.4616666666667,26272,6
Brazil,Agriculture,Bard,2023,55+,Enterprise,57.81,10068,2
Brazil,Agriculture,Bard,2023,55+,SME,53.7933333333333,28365,6
Brazil,Agriculture,Bard,2023,55+,Startup,49.095,11362,2
Brazil,Agriculture,Bard,2024,18-24,Enterprise,49.0025,19885,4
Brazil,Agriculture,Bard,2024,18-24,SME,57.997,41074,10
Brazil,Agriculture,Bard,2024,18-24,Startup,51.8445454545455,45073,11
Brazil,Agriculture,Bard,2024,25-34,Enterprise,46.264,30174,5
Brazil,Agriculture,Bard,2024,25-34,SME,52.4766666666667,21611,3
Brazil,Agriculture,Bard,2024,25-34,Startup,48.8414285714286,37314,7
Brazil,Agriculture,Bard,2024,35-44,Enterprise,49.369,47544,10
Brazil,Agriculture,Bard,2024,35-44,SME,43.1914285714286,47170,7
Brazil,Agriculture,Bard,2024,35-44,Startup,49.47,20854,4
Brazil,Agriculture,Bard,2024,45-54,Enterprise,62.565,51197,10
Brazil,Agriculture,Bard,2024,45-54,SME,22.943,46310,10
Brazil,Agriculture,Bard,2024,45-54,Startup,44.8154545454545,57486,11
Brazil,Agriculture,Bard,2024,55+,Enterprise,58.0133333333333,37382,6
Brazil,Agriculture,Bard,2024,55+,SME,52.4838461538462,55748,13
Brazil,Agriculture,Bard,2024,55+,Startup,53.9785714285714,49406,7
Brazil,Agriculture,ChatGPT,2023,18-24,Enterprise,40.2545,100190,20
Brazil,Agriculture,ChatGPT,2023,18-24,SME,64.353,66373,10
Brazil,Agriculture,ChatGPT,2023,18-24,Startup,32.09,43907,8
Brazil,Agriculture,ChatGPT,2023,25-34,Enterprise,48.5958823529412,91847,17
Brazil,Agriculture,ChatGPT,2023,25-34,SME,61.6245454545455,56379,11
Brazil,Agriculture,ChatGPT,2023,25-34,Startup,48.3652173913043,112371,23
Brazil,Agriculture,ChatGPT,2023,35-44,Enterprise,50.2664705882353,83399,17
Brazil,Agriculture,ChatGPT,2023,35-44,SME,64.70875,48526,8
Brazil,Agriculture,ChatGPT,2023,35-44,Startup,45.1461538461538,54456,13
Brazil,Agriculture,ChatGPT,2023,45-54,Enterprise,51.6726666666667,69574,15
Brazil,Agriculture,ChatGPT,2023,45-54,SME,51.18,72443,16
Brazil,Agriculture,ChatGPT,2023,45-54,Startup,64.8264285714286,54365,14
Brazil,Agriculture,ChatGPT,2023,55+,Enterprise,46.9936363636364,59285,11
Brazil,Agriculture,ChatGPT,2023,55+,SME,47.4166666666667,51569,12
Brazil,Agriculture,ChatGPT,2023,55+,Startup,46.5165,103838,20
Brazil,Agriculture,ChatGPT,2024,18-24,Enterprise,46.6364864864865,196596,37
Brazil,Agriculture,ChatGPT,2024,18-24,SME,51.0288461538462,129999,26
Brazil,Agriculture,ChatGPT,2024,18-24,Startup,47.2382926829268,184302,41
Brazil,Agriculture,ChatGPT,2024,25-34,Enterprise,63.0085714285714,117793,28
Brazil,Agriculture,ChatGPT,2024,25-34,SME,54.7546666666667,151794,30
Brazil,Agriculture,ChatGPT,2024,25-34,Startup,47.8761111111111,177481,36
Brazil,Agriculture,ChatGPT,2024,35-44,Enterprise,53.558125,144380,32
Brazil,Agriculture,ChatGPT,2024,35-44,SME,47.9222580645161,164428,31
Brazil,Agriculture,ChatGPT,2024,35-44,Startup,51.491052631579,223423,38
Brazil,Agriculture,ChatGPT,2024,45-54,Enterprise,51.3588888888889,186572,36
Brazil,Agriculture,ChatGPT,2024,45-54,SME,44.9305263157895,187000,38
Brazil,Agriculture,ChatGPT,2024,45-54,Startup,52.4058974358974,201070,39
Brazil,Agriculture,ChatGPT,2024,55+,Enterprise,47.8166666666667,238431,45
Brazil,Agriculture,ChatGPT,2024,55+,SME,53.6152,113275,25
Brazil,Agriculture,ChatGPT,2024,55+,Startup,50.8251428571429,189516,35
Brazil,Agriculture,Claude,2023,18-24,Enterprise,8.14,3311,1
Brazil,Agriculture,Claude,2023,18-24,SME,87.49,714,1
Brazil,Agriculture,Claude,2023,18-24,Startup,46.4066666666667,19497,3
Brazil,Agriculture,Claude,2023,25-34,Enterprise,34.315,4948,2
Brazil,Agriculture,Claude,2023,25-34,Startup,33.185,8442,2
Brazil,Agriculture,Claude,2023,35-44,Enterprise,59.945,4936,2
Brazil,Agriculture,Claude,2023,35-44,SME,31.43,8849,1
Brazil,Agriculture,Claude,2023,45-54,Enterprise,56.6,3582,1
Brazil,Agriculture,Claude,2023,45-54,SME,21.7766666666667,16424,3
Brazil,Agriculture,Claude,2023,55+,SME,25.28,16019,3
Brazil,Agriculture,Claude,2023,55+,Startup,59.29,8291,1
Brazil,Agriculture,Claude,2024,18-24,Enterprise,22.6566666666667,16714,3
Brazil,Agriculture,Claude,2024,18-24,SME,49.5333333333333,16414,3
Brazil,Agriculture,Claude,2024,18-24,Startup,39.405,13983,2
Brazil,Agriculture,Claude,2024,25-34,Enterprise,48.325,19086,4
Brazil,Agriculture,Claude,2024,25-34,SME,67.944,29623,5
Brazil,Agriculture,Claude,2024,25-34,Startup,53.4275,10752,4
Brazil,Agriculture,Claude,2024,35-44,Enterprise,17.435,9231,2
Brazil,Agriculture,Claude,2024,35-44,SME,55.57,4573,1
Brazil,Agriculture,Claude,2024,35-44,Startup,55.9025,16000,4
Brazil,Agriculture,Claude,2024,45-54,Enterprise,24.06,19143,4
Brazil,Agriculture,Claude,2024,45-54,SME,47.9228571428571,41680,7
Brazil,Agriculture,Claude,2024,45-54,Startup,44.3566666666667,20137,3
Brazil,Agriculture,Claude,2024,55+,Enterprise,78.565,23906,6
Brazil,Agriculture,Claude,2024,55+,SME,49.9814285714286,38358,7
Brazil,Agriculture,Claude,2024,55+,Startup,61.415,6573,2
Brazil,Agriculture,Midjourney,2023,18-24,Enterprise,34.9275,31452,8
Brazil,Agriculture,Midjourney,2023,18-24,SME,56.7977777777778,43740,9
Brazil,Agriculture,Midjourney,2023,18-24,Startup,38.2571428571429,35079,7
Brazil,Agriculture,Midjourney,2023,25-34,Enterprise,46.7714285714286,39554,7
Brazil,Agriculture,Midjourney,2023,25-34,SME,54.672,27447,5
Brazil,Agriculture,Midjourney,2023,25-34,Startup,58.028,69620,15
Brazil,Agriculture,Midjourney,2023,35-44,Enterprise,39.746875,83096,16
Brazil,Agriculture,Midjourney,2023,35-44,SME,62.9984615384615,60447,13
Brazil,Agriculture,Midjourney,2023,35-44,Startup,35.8311111111111,46650,9
Brazil,Agriculture,Midjourney,2023,45-54,Enterprise,44.4885714285714,66893,14
Brazil,Agriculture,Midjourney,2023,45-54,SME,57.3533333333333,17145,6
Brazil,Agriculture,Midjourney,2023,45-54,Startup,50.3675,50565,8
Brazil,Agriculture,Midjourney,2023,55+,Enterprise,43.2763636363636,44681,11
Brazil,Agriculture,Midjourney,2023,55+,SME,49.0511111111111,59385,9
Brazil,Agriculture,Midjourney,2023,55+,Startup,49.6266666666667,59652,9
Brazil,Agriculture,Midjourney,2024,18-24,Enterprise,46.6567857142857,135990,28
Brazil,Agriculture,Midjourney,2024,18-24,SME,45.4347826086956,119440,23
Brazil,Agriculture,Midjourney,2024,18-24,Startup,41.1375,97454,16
Brazil,Agriculture,Midjourney,2024,25-34,Enterprise,55.785,96423,22
Brazil,Agriculture,Midjourney,2024,25-34,SME,50.8551724137931,153804,29
Brazil,Agriculture,Midjourney,2024,25-34,Startup,48.3196,126117,25
Brazil,Agriculture,Midjourney,2024,35-44,Enterprise,58.4417391304348,126009,23
Brazil,Agriculture,Midjourney,2024,35-44,SME,50.2129032258064,156703,31
Brazil,Agriculture,Midjourney,2024,35-44,Startup,49.7029032258065,148022,31
Brazil,Agriculture,Midjourney,2024,45-54,Enterprise,53.004,94518,20
Brazil,Agriculture,Midjourney,2024,45-54,SME,50.6504761904762,87269,21
Brazil,Agriculture,Midjourney,2024,45-54,Startup,39.868,145147,25
Brazil,Agriculture,Midjourney,2024,55+,Enterprise,44.8442857142857,142516,28
Brazil,Agriculture,Midjourney,2024,55+,SME,47.6459090909091,100270,22
Brazil,Agriculture,Midjourney,2024,55+,Startup,57.9796774193548,160091,31
Brazil,Agriculture,Stable Diffusion,2023,18-24,Enterprise,57.0575,20488,4
Brazil,Agriculture,Stable Diffusion,2023,18-24,SME,45.628,25096,5
Brazil,Agriculture,Stable Diffusion,2023,18-24,Startup,53.78125,53154,8
Brazil,Agriculture,Stable Diffusion,2023,25-34,Enterprise,48.6128571428571,35602,7
Brazil,Agriculture,Stable Diffusion,2023,25-34,SME,52.7257142857143,42923,7
Brazil,Agriculture,Stable Diffusion,2023,25-34,Startup,54.2766666666667,10558,3
Brazil,Agriculture,Stable Diffusion,2023,35-44,Enterprise,55.4833333333333,11045,3
Brazil,Agriculture,Stable Diffusion,2023,35-44,SME,52.6025,12984,4
Brazil,Agriculture,Stable Diffusion,2023,35-44,Startup,23.63,20508,3
Brazil,Agriculture,Stable Diffusion,2023,45-54,Enterprise,82.798,30164,5
Brazil,Agriculture,Stable Diffusion,2023,45-54,SME,53.75875,42378,8
Brazil,Agriculture,Stable Diffusion,2023,45-54,Startup,32.6525,17593,4
Brazil,Agriculture,Stable Diffusion,2023,55+,Enterprise,43.9471428571429,34818,7
Brazil,Agriculture,Stable Diffusion,2023,55+,SME,45.906,29645,5
Brazil,Agriculture,Stable Diffusion,2023,55+,Startup,69.375,17812,4
Brazil,Agriculture,Stable Diffusion,2024,18-24,Enterprise,48.082,42160,10
Brazil,Agriculture,Stable Diffusion,2024,18-24,SME,51.4322222222222,38183,9
Brazil,Agriculture,Stable Diffusion,2024,18-24,Startup,59.8116666666667,64658,12
Brazil,Agriculture,Stable Diffusion,2024,25-34,Enterprise,54.38375,36421,8
Brazil,Agriculture,Stable Diffusion,2024,25-34,SME,46.8235714285714,64788,14
Brazil,Agriculture,Stable Diffusion,2024,25-34,Startup,48.7147368421053,75778,19
Brazil,Agriculture,Stable Diffusion,2024,35-44,Enterprise,57.3533333333333,77132,15
Brazil,Agriculture,Stable Diffusion,2024,35-44,SME,49.83,64145,10
Brazil,Agriculture,Stable Diffusion,2024,35-44,Startup,48.4658333333333,46642,12
Brazil,Agriculture,Stable Diffusion,2024,45-54,Enterprise,45.795,43966,10
Brazil,Agriculture,Stable Diffusion,2024,45-54,SME,54.3075,122529,20
Brazil,Agriculture,Stable Diffusion,2024,45-54,Startup,43.94,58408,14
Brazil,Agriculture,Stable Diffusion,2024,55+,Enterprise,55.9052941176471,81826,17
Brazil,Agriculture,Stable Diffusion,2024,55+,SME,43.5692857142857,57155,14
Brazil,Agriculture,Stable Diffusion,2024,55+,Startup,45.9033333333333,22895,9
Brazil,Education,Bard,2023,18-24,Enterprise,48.385,8067,2
Brazil,Education,Bard,2023,18-24,SME,29.0525,12117,4
Brazil,Education,Bard,2023,18-24,Startup,60.97,9237,3
Brazil,Education,Bard,2023,25-34,Enterprise,47.27,12085,3
Brazil,Education,Bard,2023,25-34,SME,64.57,11501,3
Brazil,Education,Bard,2023,25-34,Startup,8.15333333333333,18742,3
Brazil,Education,Bard,2023,35-44,Enterprise,62.788,16365,5
Brazil,Education,Bard,2023,35-44,SME,77.41,31569,4
Brazil,Education,Bard,2023,35-44,Startup,59.3783333333333,31802,6
Brazil,Education,Bard,2023,45-54,Enterprise,55.36,7832,2
Brazil,Education,Bard,2023,45-54,SME,33.84,2577,1
Brazil,Education,Bard,2023,45-54,Startup,15.4333333333333,13755,3
Brazil,Education,Bard,2023,55+,Enterprise,40.1025,27259,4
Brazil,Education,Bard,2023,55+,SME,53.7933333333333,15616,3
Brazil,Education,Bard,2023,55+,Startup,59.33,18599,2
Brazil,Education,Bard,2024,18-24,Enterprise,43.8714285714286,48889,7
Brazil,Education,Bard,2024,18-24,SME,51.9066666666667,53105,9
Brazil,Education,Bard,2024,18-24,Startup,53.3257142857143,21534,7
Brazil,Education,Bard,2024,25-34,Enterprise,52.118,44780,10
Brazil,Education,Bard,2024,25-34,SME,46.854,73973,15
Brazil,Education,Bard,2024,25-34,Startup,57.46,18686,4
Brazil,Education,Bard,2024,35-44,Enterprise,45.8142857142857,32843,7
Brazil,Education,Bard,2024,35-44,SME,45.16125,33547,8
Brazil,Education,Bard,2024,35-44,Startup,46.011,42034,10
Brazil,Education,Bard,2024,45-54,Enterprise,48.8128571428571,30105,7
Brazil,Education,Bard,2024,45-54,SME,52.9983333333333,45985,6
Brazil,Education,Bard,2024,45-54,Startup,48.375,22515,6
Brazil,Education,Bard,2024,55+,Enterprise,47.9409090909091,57755,11
Brazil,Education,Bard,2024,55+,SME,37.1057142857143,33962,7
Brazil,Education,Bard,2024,55+,Startup,50.6155555555556,49093,9
Brazil,Education,ChatGPT,2023,18-24,Enterprise,42.3038461538462,46919,13
Brazil,Education,ChatGPT,2023,18-24,SME,46.2311764705882,99297,17
Brazil,Education,ChatGPT,2023,18-24,Startup,62.1016666666667,53400,12
Brazil,Education,ChatGPT,2023,25-34,Enterprise,52.6041666666667,58072,12
Brazil,Education,ChatGPT,2023,25-34,SME,48.895,41660,8
Brazil,Education,ChatGPT,2023,25-34,Startup,34.1425,52775,12
Brazil,Education,ChatGPT,2023,35-44,Enterprise,65.7771428571429,69632,14
Brazil,Education,ChatGPT,2023,35-44,SME,54.3564705882353,77582,17
Brazil,Education,ChatGPT,2023,35-44,Startup,51.0389473684211,96977,19
Brazil,Education,ChatGPT,2023,45-54,Enterprise,52.6922222222222,119504,27
Brazil,Education,ChatGPT,2023,45-54,SME,56.6269230769231,76681,13
Brazil,Education,ChatGPT,2023,45-54,Startup,47.6092857142857,73276,14
Brazil,Education,ChatGPT,2023,55+,Enterprise,57.9341176470588,96709,17
Brazil,Education,ChatGPT,2023,55+,SME,58.7122222222222,79835,18
Brazil,Education,ChatGPT,2023,55+,Startup,51.80375,67684,16
Brazil,Education,ChatGPT,2024,18-24,Enterprise,44.8720833333333,112769,24
Brazil,Education,ChatGPT,2024,18-24,SME,50.3540625,157344,32
Brazil,Education,ChatGPT,2024,18-24,Startup,56.5730303030303,195696,33
Brazil,Education,ChatGPT,2024,25-34,Enterprise,52.0775,171432,36
Brazil,Education,ChatGPT,2024,25-34,SME,50.3341025641026,181890,39
Brazil,Education,ChatGPT,2024,25-34,Startup,48.4917142857143,178148,35
Brazil,Education,ChatGPT,2024,35-44,Enterprise,47.3102564102564,186740,39
Brazil,Education,ChatGPT,2024,35-44,SME,46.7233333333333,146185,33
Brazil,Education,ChatGPT,2024,35-44,Startup,56.3480555555556,188501,36
